article_transformed,views_ceil,rank
Taliban,8200,1
XXX_(film_series),5500,2
Afghanistan,4000,3
Nigeria,2000,4
Bet9ja,1900,5
Romelu_Lukaku,1900,5
Martin_Ødegaard,1700,7
Ashraf_Ghani,1400,8
Rihanna,1400,8
XXX,1400,8
Cleopatra,1300,11
Snake_Eyes_(2021_film),1300,11
